title	lang
Wikipédia:Efemérides/27 de janeiro	pt
Wikipédia:Efemérides/27 de julho	pt
Wikipédia:Efemérides/27 de junho	pt
Wikipédia:Efemérides/27 de maio	pt
Wikipédia:Efemérides/27 de março	pt
Wikipédia:Efemérides/27 de novembro	pt
Wikipédia:Efemérides/27 de outubro	pt
Wikipédia:Efemérides/27 de setembro	pt
Wikipédia:Efemérides/28 de abril	pt
Wikipédia:Efemérides/28 de agosto	pt
Wikipédia:Efemérides/28 de dezembro	pt
Wikipédia:Efemérides/28 de fevereiro	pt
Wikipédia:Efemérides/28 de janeiro	pt
Wikipédia:Efemérides/28 de julho	pt
Wikipédia:Efemérides/28 de junho	pt
Wikipédia:Efemérides/28 de maio	pt
Wikipédia:Efemérides/28 de março	pt
Wikipédia:Efemérides/28 de novembro	pt
Wikipédia:Efemérides/28 de outubro	pt
Wikipédia:Efemérides/28 de setembro	pt
Wikipédia:Efemérides/29 de abril	pt
Wikipédia:Efemérides/29 de agosto	pt
Wikipédia:Efemérides/29 de dezembro	pt
Wikipédia:Efemérides/29 de fevereiro	pt
Wikipédia:Efemérides/29 de janeiro	pt
Wikipédia:Efemérides/29 de julho	pt
Wikipédia:Efemérides/29 de junho	pt
Wikipédia:Efemérides/29 de maio	pt
Wikipédia:Efemérides/29 de março	pt
Wikipédia:Efemérides/29 de novembro	pt
Wikipédia:Efemérides/29 de outubro	pt
Wikipédia:Efemérides/29 de setembro	pt
Wikipédia:Efemérides/2 de abril	pt
Wikipédia:Efemérides/2 de agosto	pt
Wikipédia:Efemérides/2 de dezembro	pt
Wikipédia:Efemérides/2 de fevereiro	pt
Wikipédia:Efemérides/2 de janeiro	pt
Wikipédia:Efemérides/2 de julho	pt
Wikipédia:Efemérides/2 de junho	pt
Wikipédia:Efemérides/2 de maio	pt
Wikipédia:Efemérides/2 de março	pt
Wikipédia:Efemérides/2 de novembro	pt
Wikipédia:Efemérides/2 de outubro	pt
Wikipédia:Efemérides/2 de setembro	pt
Wikipédia:Efemérides/30 de abril	pt
Wikipédia:Efemérides/30 de agosto	pt
Wikipédia:Efemérides/30 de dezembro	pt
Wikipédia:Efemérides/30 de janeiro	pt
Wikipédia:Efemérides/30 de julho	pt
Wikipédia:Efemérides/30 de junho	pt
Wikipédia:Efemérides/30 de maio	pt
Wikipédia:Efemérides/30 de março	pt
Wikipédia:Efemérides/30 de novembro	pt
Wikipédia:Efemérides/30 de outubro	pt
Wikipédia:Efemérides/30 de setembro	pt
Wikipédia:Efemérides/31 de agosto	pt
Wikipédia:Efemérides/31 de dezembro	pt
Wikipédia:Efemérides/31 de janeiro	pt
Wikipédia:Efemérides/31 de julho	pt
Wikipédia:Efemérides/31 de maio	pt
Wikipédia:Efemérides/31 de março	pt
Wikipédia:Efemérides/31 de outubro	pt
Wikipédia:Efemérides/3 de abril	pt
Wikipédia:Efemérides/3 de agosto	pt
Wikipédia:Efemérides/3 de dezembro	pt
Wikipédia:Efemérides/3 de fevereiro	pt
Wikipédia:Efemérides/3 de janeiro	pt
Wikipédia:Efemérides/3 de julho	pt
Wikipédia:Efemérides/3 de junho	pt
Wikipédia:Efemérides/3 de maio	pt
Wikipédia:Efemérides/3 de março	pt
Wikipédia:Efemérides/3 de novembro	pt
Wikipédia:Efemérides/3 de outubro	pt
Wikipédia:Efemérides/3 de setembro	pt
Wikipédia:Efemérides/4 de abril	pt
Wikipédia:Efemérides/4 de agosto	pt
Wikipédia:Efemérides/4 de dezembro	pt
Wikipédia:Efemérides/4 de fevereiro	pt
Wikipédia:Efemérides/4 de janeiro	pt
Wikipédia:Efemérides/4 de julho	pt
Wikipédia:Efemérides/4 de junho	pt
Wikipédia:Efemérides/4 de maio	pt
Wikipédia:Efemérides/4 de março	pt
Wikipédia:Efemérides/4 de novembro	pt
Wikipédia:Efemérides/4 de outubro	pt
Wikipédia:Efemérides/4 de setembro	pt
Wikipédia:Efemérides/5 de abril	pt
Wikipédia:Efemérides/5 de agosto	pt
Wikipédia:Efemérides/5 de dezembro	pt
Wikipédia:Efemérides/5 de fevereiro	pt
Wikipédia:Efemérides/5 de janeiro	pt
Wikipédia:Efemérides/5 de julho	pt
Wikipédia:Efemérides/5 de junho	pt
Wikipédia:Efemérides/5 de maio	pt
Wikipédia:Efemérides/5 de março	pt
Wikipédia:Efemérides/5 de novembro	pt
Wikipédia:Efemérides/5 de outubro	pt
Wikipédia:Efemérides/5 de setembro	pt
Wikipédia:Efemérides/6 de abril	pt
Wikipédia:Efemérides/6 de agosto	pt
Wikipédia:Efemérides/6 de dezembro	pt
Wikipédia:Efemérides/6 de fevereiro	pt
Wikipédia:Efemérides/6 de janeiro	pt
Wikipédia:Efemérides/6 de julho	pt
Wikipédia:Efemérides/6 de junho	pt
Wikipédia:Efemérides/6 de maio	pt
Wikipédia:Efemérides/6 de março	pt
Wikipédia:Efemérides/6 de novembro	pt
Wikipédia:Efemérides/6 de outubro	pt
Wikipédia:Efemérides/6 de setembro	pt
Wikipédia:Efemérides/7 de abril	pt
Wikipédia:Efemérides/7 de agosto	pt
Wikipédia:Efemérides/7 de dezembro	pt
Wikipédia:Efemérides/7 de fevereiro	pt
Wikipédia:Efemérides/7 de janeiro	pt
Wikipédia:Efemérides/7 de julho	pt
Wikipédia:Efemérides/7 de junho	pt
Wikipédia:Efemérides/7 de maio	pt
Wikipédia:Efemérides/7 de março	pt
Wikipédia:Efemérides/7 de novembro	pt
Wikipédia:Efemérides/7 de outubro	pt
Wikipédia:Efemérides/7 de setembro	pt
Wikipédia:Efemérides/8 de abril	pt
Wikipédia:Efemérides/8 de agosto	pt
Wikipédia:Efemérides/8 de dezembro	pt
Wikipédia:Efemérides/8 de fevereiro	pt
Wikipédia:Efemérides/8 de janeiro	pt
Wikipédia:Efemérides/8 de julho	pt
Wikipédia:Efemérides/8 de junho	pt
Wikipédia:Efemérides/8 de maio	pt
Wikipédia:Efemérides/8 de março	pt
Wikipédia:Efemérides/8 de novembro	pt
Wikipédia:Efemérides/8 de outubro	pt
Wikipédia:Efemérides/8 de setembro	pt
Wikipédia:Efemérides/9 de abril	pt
Wikipédia:Efemérides/9 de agosto	pt
Wikipédia:Efemérides/9 de dezembro	pt
Wikipédia:Efemérides/9 de fevereiro	pt
Wikipédia:Efemérides/9 de janeiro	pt
Wikipédia:Efemérides/9 de julho	pt
Wikipédia:Efemérides/9 de junho	pt
Wikipédia:Efemérides/9 de maio	pt
Wikipédia:Efemérides/9 de março	pt
Wikipédia:Efemérides/9 de novembro	pt
Wikipédia:Efemérides/9 de outubro	pt
Wikipédia:Efemérides/9 de setembro	pt
Wikipédia:Elections	pt
Wikipédia:Eliminadores	pt
Wikipédia:Eliminadores/Lista	pt
Wikipédia:Eliminadores/Pedidos de aprovação	pt
Wikipédia:Eliminadores/Pedidos de remoção	pt
Wikipédia:Eliminação anual	pt
Wikipédia:Eliminação por consenso	pt
Wikipédia:Eliminação por consenso/Precedentes	pt
Wikipédia:Eliminação por votação	pt
Wikipédia:Eliminação rápida	pt
Wikipédia:Eliminação semirrápida	pt
Wikipédia:Embaixada	pt
Wikipédia:Embaixadores	pt
Wikipédia:Embaixadores online	pt
Wikipédia:Encontros	pt
Wikipédia:Encontros/Encontro Internacional de Wikipedistas em Iguazú	pt
Wikipédia:Encontros/Wikiencontro ibero-americano	pt
Wikipédia:Ensaios	pt
Wikipédia:Esboço	pt
Wikipédia:Escolha da lista em destaque	pt
Wikipédia:Escolha do artigo em destaque	pt
Wikipédia:Escolha do artigo em destaque/Because of You (canção de Kelly Clarkson)	pt
Wikipédia:Escolha do artigo em destaque/Fração do Exército Vermelho	pt
Wikipédia:Escolha do artigo em destaque/Guilherme I de Inglaterra	pt
Wikipédia:Escolha do artigo em destaque/Harry Potter e a Pedra Filosofal/1	pt
Wikipédia:Escolha do artigo em destaque/Instruções	pt
Wikipédia:Escolha do artigo em destaque/Israel/4	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2004	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2005	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2006	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2007	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2008	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2009	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2010	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2011	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2012	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2013	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2014	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2015	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2016	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2017	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2018	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2019	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2020	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2021	pt
Wikipédia:Escolha do artigo em destaque/Listagem 2022	pt
Wikipédia:Escolha do artigo em destaque/Varig	pt
Wikipédia:Escolha do portal em destaque	pt
Wikipédia:Escolha do tópico em destaque	pt
Wikipédia:Escolha do tópico em destaque/Sistema Solar	pt
Wikipédia:Escopo	pt
Wikipédia:Escrevendo sobre mulheres	pt
Wikipédia:Espaço nominal Wikipedia	pt
Wikipédia:Esplanada	pt
Wikipédia:Esplanada/Arquivo	pt
Wikipédia:Esplanada/Arquivo/2005/Janeiro	pt
Wikipédia:Esplanada/Arquivo/2006/Maio	pt
Wikipédia:Esplanada/Arquivo/2007/Julho	pt
Wikipédia:Esplanada/Arquivo/2007/Outubro	pt
Wikipédia:Esplanada/Arquivo/2008/Março	pt
Wikipédia:Esplanada/Arquivo/2009/Abril	pt
Wikipédia:Esplanada/Arquivo/2011/Fevereiro	pt
Wikipédia:Esplanada/Arquivo/2012/Abril	pt
Wikipédia:Esplanada/Arquivo/2012/Dezembro	pt
Wikipédia:Esplanada/Arquivo/2012/Fevereiro	pt
Wikipédia:Esplanada/Arquivo/2012/Julho	pt
Wikipédia:Esplanada/Arquivo/2012/Junho	pt
Wikipédia:Esplanada/Arquivo/2012/Maio	pt
Wikipédia:Esplanada/Arquivo/2012/Novembro	pt
Wikipédia:Esplanada/Arquivo/2017/Janeiro	pt
Wikipédia:Esplanada/Arquivo/2022/Março	pt
Wikipédia:Esplanada/anúncios	pt
Wikipédia:Esplanada/geral	pt
Wikipédia:Esplanada/geral/A Quem Interessar Possa (25mar2022)	pt
Wikipédia:Esplanada/geral/Código Universal de Conduta (6mai2021)	pt
Wikipédia:Esplanada/geral/Delecionismo na Wikipédia (9fev2011)	pt
Wikipédia:Esplanada/geral/Discussão de estratégia do Movimento Wikimedia (14mar2017)	pt
Wikipédia:Esplanada/geral/Discussão de estratégia do Movimento Wikimedia (14mar2017)/Ciclo 2/Comunidades Saudáveis e Inclusivas	pt
Wikipédia:Esplanada/geral/Requesting copy edit help (2abr2020)	pt
Wikipédia:Esplanada/geral/Títulos de filmes italianos (31mai2012)	pt
Wikipédia:Esplanada/propostas	pt
Wikipédia:Esplanada/propostas/Artigos marcados como VDA ou com Suspeitos de VDA (18ago2014)	pt
Wikipédia:Esplanada/propostas/Eliminar artigos com problemas? (11abr2012)	pt
"Wikipédia:Esplanada/propostas/Inclusão do grupo de utilizadores ""autoconfirmados extendidos"". (2jan2017)"	pt
Wikipédia:Esplanada/propostas/Novo esquema de cores para as páginas de discussão (17jun2012)	pt
Wikipédia:Esplanada/propostas/Predefinição em falta nessa wiki (22nov2012)	pt
Wikipédia:Esplanada/propostas/Proselitismo monárquico está a ser protegido na Wikipédia pt (26dez2012)	pt
Wikipédia:Esplanada/propostas/Uso da Predefinição Usuário Inativo (18jul2012)	pt
Wikipédia:Esplanada/tudo	pt
Wikipédia:Espírito wiki	pt
Wikipédia:Estar aqui para construir uma enciclopédia	pt
Wikipédia:Estatísticas	pt
Wikipédia:Estúdio gráfico	pt
Wikipédia:Etiquetas	pt
Wikipédia:Eventos atuais/Propostas	pt
Wikipédia:Eventos futuros	pt
"Wikipédia:Evite a palavra ""vândalo"""	pt
Wikipédia:Evite autorreferências	pt
Wikipédia:Evite o excesso de instruções	pt
Wikipédia:Ex-administradores	pt
Wikipédia:Ex-artigos bons	pt
Wikipédia:Ex-artigos destacados	pt
Wikipédia:Ex-listas destacadas	pt
Wikipédia:Ex-portais destacados	pt
Wikipédia:Ex-tópicos destacados	pt
Wikipédia:Excesso de citações	pt
Wikipédia:Exige-se competência	pt
Wikipédia:Exopedianismo	pt
Wikipédia:Fancruft	pt
Wikipédia:Ferramentas	pt
Wikipédia:Ferramentas/WikiBlame	pt
Wikipédia:Filtro de edições	pt
Wikipédia:Filtro de edições/Análise	pt
Wikipédia:Filtro de edições/Instruções	pt
Wikipédia:Filtro de edições/Solicitações	pt
Wikipédia:Filtro de edições/caixa	pt
Wikipédia:Flow	pt
Wikipédia:Flow/Testes	pt
Wikipédia:Fontes bibliográficas	pt
Wikipédia:Fontes confiáveis	pt
Wikipédia:Fontes confiáveis/Central de confiabilidade	pt
Wikipédia:Fontes independentes	pt
Wikipédia:Fontes não confiáveis	pt
Wikipédia:Fusionismo	pt
Wikipédia:Fusão/Central de fusões	pt
Wikipédia:Fusão/Central de fusões/Bona Dea; Fauna (mitologia)	pt
Wikipédia:Fusão/Central de fusões/Direito de uso; Usufruto	pt
Wikipédia:Fusão/Central de fusões/Ibn Abi al-Shukr; Muhyi al-Dīn al-Maghribī	pt
Wikipédia:Fusão/Central de fusões/Prússia; Prússia (Região histórica)	pt
Wikipédia:Fusão/Central de fusões/SAP ERP; Sistema de Gestão Empresarial	pt
Wikipédia:Fusão/Central de fusões/Termial; Número triangular	pt
Wikipédia:GLAM	pt
Wikipédia:GLAM/Abas	pt
Wikipédia:GLAM/Anistia Internacional/Template de Biografia	pt
Wikipédia:GLAM/Primeiros passos	pt
Wikipédia:GLAM/Projetos	pt
Wikipédia:GNU FDL	pt
Wikipédia:GNU Free Documentation License	pt
Wikipédia:Gadget	pt
Wikipédia:Gráfico de burocratas	pt
Wikipédia:Guerra de edições	pt
Wikipédia:Guerras administrativas	pt
Wikipédia:Guia de criação de artigos	pt
Wikipédia:Guia de criação de artigos/Ainda não pronto	pt
Wikipédia:Guia de criação de artigos/Assunto	pt
Wikipédia:Guia de criação de artigos/Conflito de interesses	pt
Wikipédia:Guia de criação de artigos/Conteúdo	pt
Wikipédia:Guia de criação de artigos/Falta de relevância	pt
Wikipédia:Guia de criação de artigos/Fontes	pt
Wikipédia:Guia de criação de artigos/Neologismos	pt
Wikipédia:Guia de criação de artigos/Pronto para submeter	pt
Wikipédia:Guia de criação de artigos/Publicidade	pt
Wikipédia:Guia de criação de artigos/Redirecionamentos	pt
Wikipédia:Guia de criação de artigos/Relevância	pt
Wikipédia:Guia de criação de artigos/Relevância de empresa	pt
Wikipédia:Guia de criação de artigos/Relevância de website	pt
Wikipédia:Guia de criação de artigos/Relevância geral	pt
Wikipédia:Guia de criação de artigos/Relevância musical	pt
Wikipédia:Guia de edição para anónimos	pt
Wikipédia:Guia para melhorar artigos	pt
Wikipédia:História dos robôs	pt
Wikipédia:Huggle	pt
Wikipédia:Huggle/Config	pt
Wikipédia:Huggle/Header	pt
Wikipédia:Huggle/Huggle3 Beta	pt
Wikipédia:Huggle/Manual	pt
Wikipédia:Huggle/Message	pt
Wikipédia:Huggle/Users	pt
Wikipédia:Huggle/Whitelist	pt
Wikipédia:Huggle/Wine	pt
Wikipédia:Humor	pt
Wikipédia:Humor/A Verdade	pt
Wikipédia:Humor/A coisa mais importante do mundo	pt
Wikipédia:Humor/A Última Palavra	pt
Wikipédia:Humor/Cinco pilares do mal	pt
Wikipédia:Humor/Clã japonês	pt
Wikipédia:Humor/Fórmula do Vitríolo Administrativo	pt
Wikipédia:Humor/Maldição dos administradores	pt
Wikipédia:Humor/O Fantástico mundo dos Wikiprojectos	pt
Wikipédia:Humor/Os cinco pilares da inverdade	pt
Wikipédia:Humor/Panelinha	pt
Wikipédia:Humor/Piadas foleiras e outros disparates apagados	pt
Wikipédia:Humor/Piadas foleiras e outros disparates apagados/001	pt
Wikipédia:Humor/Piadas foleiras e outros disparates apagados/002	pt
Wikipédia:Humor/Piadas foleiras e outros disparates apagados/003	pt
Wikipédia:Humor/Piadas foleiras e outros disparates apagados/004	pt
Wikipédia:Humor/Piadas foleiras e outros disparates apagados/005	pt
Wikipédia:Humor/Quantos anjos cabem em uma cabeça de alfinete?	pt
Wikipédia:Humor/Wikipedicaolismo	pt
Wikipédia:Humor/Wikipedicaolismo/Diagnóstico e tratamento	pt
Wikipédia:Humor/Wikipedicaólicos assumidos	pt
Wikipédia:Há uma data final	pt
Wikipédia:IPs também são pessoas	pt
Wikipédia:IRC	pt
Wikipédia:Imagem em destaque	pt
Wikipédia:Imagem em destaque/Abril de 2013	pt
Wikipédia:Imagem em destaque/Abril de 2014	pt
Wikipédia:Imagem em destaque/Agosto de 2013	pt
Wikipédia:Imagem em destaque/Agosto de 2015	pt
Wikipédia:Imagem em destaque/Agosto de 2018	pt
Wikipédia:Imagem em destaque/Data	pt
Wikipédia:Imagem em destaque/Dezembro de 2012	pt
Wikipédia:Imagem em destaque/Dezembro de 2013	pt
Wikipédia:Imagem em destaque/Fevereiro de 2013	pt
Wikipédia:Imagem em destaque/Janeiro de 2014	pt
Wikipédia:Imagem em destaque/Julho de 2012	pt
Wikipédia:Imagem em destaque/Julho de 2013	pt
Wikipédia:Imagem em destaque/Julho de 2019	pt
Wikipédia:Imagem em destaque/Junho de 2012	pt
Wikipédia:Imagem em destaque/Junho de 2013	pt
Wikipédia:Imagem em destaque/Junho de 2019	pt
Wikipédia:Imagem em destaque/Maio de 2013	pt
Wikipédia:Imagem em destaque/Março de 2013	pt
Wikipédia:Imagem em destaque/Mês	pt
Wikipédia:Imagem em destaque/Novembro de 2013	pt
Wikipédia:Imagem em destaque/Outubro de 2012	pt
Wikipédia:Imagem em destaque/Setembro de 2012	pt
Wikipédia:Imagem em destaque/Setembro de 2013	pt
Wikipédia:Imagem em destaque/Setembro de 2015	pt
Wikipédia:Imagens	pt
Wikipédia:Imagens pedidas	pt
Wikipédia:Imediatismo	pt
Wikipédia:Inclusionismo	pt
Wikipédia:Inclusão não é indicador de notoriedade	pt
Wikipédia:Incrementalismo	pt
Wikipédia:Indentação	pt
Wikipédia:Informação nas infocaixas de química	pt
Wikipédia:Introdução/2	pt
Wikipédia:Introdução/3	pt
Wikipédia:Isento de bloqueio de IP	pt
Wikipédia:Jornal da Wikipédia/arquivo 2006	pt
Wikipédia:Lei do Martelo	pt
Wikipédia:Liberdade de expressão	pt
Wikipédia:Ligação inativa	pt
Wikipédia:Ligação vermelha	pt
Wikipédia:Ligações externas	pt
Wikipédia:Limites técnicos	pt
Wikipédia:LiquidThreads	pt
Wikipédia:Lista de IPs por número de edições	pt
Wikipédia:Lista de artigos falsos na Wikipédia	pt
Wikipédia:Lista de assuntos controversos	pt
Wikipédia:Lista de atalhos	pt
Wikipédia:Lista de discussão	pt
Wikipédia:Lista de erros comuns	pt
Wikipédia:Lista de erros comuns/0–9	pt
Wikipédia:Lista de erros comuns/A	pt
Wikipédia:Lista de erros comuns/B	pt
Wikipédia:Lista de erros comuns/C	pt
Wikipédia:Lista de erros comuns/D	pt
Wikipédia:Lista de erros comuns/E	pt
Wikipédia:Lista de erros comuns/F	pt
Wikipédia:Lista de erros comuns/G	pt
Wikipédia:Lista de erros comuns/H	pt
Wikipédia:Lista de erros comuns/I	pt
Wikipédia:Lista de erros comuns/Instruções	pt
Wikipédia:Lista de erros comuns/J	pt
Wikipédia:Lista de erros comuns/K	pt
Wikipédia:Lista de erros comuns/L	pt
Wikipédia:Lista de erros comuns/M	pt
Wikipédia:Lista de erros comuns/Máquinas	pt
Wikipédia:Lista de erros comuns/N	pt
Wikipédia:Lista de erros comuns/O	pt
Wikipédia:Lista de erros comuns/P	pt
Wikipédia:Lista de erros comuns/Q	pt
Wikipédia:Lista de erros comuns/R	pt
Wikipédia:Lista de erros comuns/S	pt
Wikipédia:Lista de erros comuns/T	pt
Wikipédia:Lista de erros comuns/U	pt
Wikipédia:Lista de erros comuns/V	pt
Wikipédia:Lista de erros comuns/W	pt
Wikipédia:Lista de erros comuns/X	pt
Wikipédia:Lista de erros comuns/Y	pt
Wikipédia:Lista de fantocheiros com longo histórico de abusos	pt
Wikipédia:Lista de infocaixas	pt
Wikipédia:Lista de infocaixas/Arte e cultura	pt
Wikipédia:Lista de infocaixas/Ciência e natureza	pt
Wikipédia:Lista de infocaixas/Geografia e lugar	pt
Wikipédia:Lista de infocaixas/História e eventos	pt
Wikipédia:Lista de infocaixas/Matemática e abstração	pt
Wikipédia:Lista de infocaixas/Religião e crença	pt
Wikipédia:Lista de infocaixas/Saúde e condicionamento físico	pt
Wikipédia:Lista de infocaixas/Sociedade e ciência social	pt
Wikipédia:Lista de infocaixas/Tecnologia e ciência aplicada	pt
Wikipédia:Lista de políticas	pt
Wikipédia:Lista de predefinições	pt
Wikipédia:Lista de predefinições/Avisos e alertas	pt
Wikipédia:Lista de predefinições/Esboços	pt
Wikipédia:Lista de predefinições/Mensagens para usuários	pt
Wikipédia:Lista de predefinições/Países	pt
Wikipédia:Lista de páginas de desambiguação	pt
Wikipédia:Lista de páginas de desambiguação (0-9)	pt
Wikipédia:Lista de páginas de desambiguação (A)	pt
Wikipédia:Lista de páginas de desambiguação (B)	pt
Wikipédia:Lista de páginas de desambiguação (C)	pt
Wikipédia:Lista de páginas de desambiguação (D)	pt
Wikipédia:Lista de páginas de desambiguação (E)	pt
Wikipédia:Lista de páginas de desambiguação (F)	pt
Wikipédia:Lista de páginas de desambiguação (G)	pt
Wikipédia:Lista de páginas de desambiguação (H)	pt
Wikipédia:Lista de páginas de desambiguação (I)	pt
Wikipédia:Lista de páginas de desambiguação (J)	pt
Wikipédia:Lista de páginas de desambiguação (K)	pt
Wikipédia:Lista de páginas de desambiguação (L)	pt
Wikipédia:Lista de páginas de desambiguação (M)	pt
Wikipédia:Lista de páginas de desambiguação (N)	pt
Wikipédia:Lista de páginas de desambiguação (O)	pt
Wikipédia:Lista de páginas de desambiguação (P)	pt
Wikipédia:Lista de páginas de desambiguação (Q)	pt
Wikipédia:Lista de páginas de desambiguação (R)	pt
Wikipédia:Lista de páginas de desambiguação (S)	pt
Wikipédia:Lista de páginas de desambiguação (T)	pt
Wikipédia:Lista de páginas de desambiguação (U)	pt
Wikipédia:Lista de páginas de desambiguação (V)	pt
Wikipédia:Lista de páginas de desambiguação (W)	pt
Wikipédia:Lista de páginas de desambiguação (X)	pt
Wikipédia:Lista de páginas de desambiguação (Y)	pt
Wikipédia:Lista de páginas de desambiguação (Z)	pt
Wikipédia:Lista de recomendações	pt
Wikipédia:Lista de robôs por número de edições	pt
Wikipédia:Lista de sock puppets	pt
Wikipédia:Lista de tarefas por fazer	pt
Wikipédia:Lista de tarefas por fazer/Canadá	pt
Wikipédia:Lista de utilizadores por número de edições	pt
Wikipédia:Lista de wikipedistas por número de artigos criados	pt
Wikipédia:Lista dos 1000 artigos essenciais	pt
Wikipédia:Lista dos artigos que toda Wikipédia deve ter	pt
Wikipédia:Lista dos artigos que toda Wikipédia deve ter/Nível 1	pt
Wikipédia:Lista dos artigos que toda Wikipédia deve ter/Nível 2	pt
Wikipédia:Lista negra de spam	pt
Wikipédia:Listas	pt
Wikipédia:Listas destacadas	pt
Wikipédia:Livro de estilo	pt
Wikipédia:Livro de estilo/Biografias	pt
Wikipédia:Livro de estilo/Cite as fontes	pt
Wikipédia:Livro de estilo/Como escrever um bom artigo	pt
Wikipédia:Livro de estilo/Ligações	pt
Wikipédia:Livro de estilo/O esboço perfeito	pt
Wikipédia:Livro de estilo/Ortografia	pt
Wikipédia:Livro de estilo/Referências e notas de rodapé	pt
Wikipédia:Livro de estilo/Seção introdutória	pt
Wikipédia:Livro de estilo/Versões da língua portuguesa	pt
Wikipédia:Livro de estilo/Ícones	pt
Wikipédia:Livro de estilo de ficção	pt
Wikipédia:Livros	pt
Wikipédia:Livros publicados sobre a Wikipédia	pt
Wikipédia:Login unificado	pt
Wikipédia:Lua	pt
Wikipédia:Manipulação de históricos	pt
Wikipédia:Manutenção	pt
Wikipédia:Mapas em branco	pt
Wikipédia:Mas deve haver fontes!	pt
Wikipédia:Mascote	pt
Wikipédia:Matriz de classificação/Alimentos	pt
Wikipédia:Matriz de classificação/Anarquismo	pt
Wikipédia:Matriz de classificação/Enxadrismo	pt
Wikipédia:Matriz de classificação/Jogos eletrônicos	pt
Wikipédia:Mbabel	pt
Wikipédia:Mbabel/Templates	pt
Wikipédia:MediaWiki	pt
Wikipédia:Mediação	pt
Wikipédia:Mediação de conflitos	pt
Wikipédia:Mediação informal	pt
Wikipédia:Meia-vida de um artigo	pt
Wikipédia:Meta-wiki	pt
Wikipédia:Metapedianismo	pt
Wikipédia:Milestones	pt
Wikipédia:Mobile Extension Feedback	pt
Wikipédia:Mover páginas para o Commons	pt
Wikipédia:Muito longo, não li	pt
Wikipédia:Mês Africano da Wikipédia	pt
Wikipédia:Mês Africano da Wikipédia/2019	pt
Wikipédia:Mês Africano da Wikipédia/2020	pt
Wikipédia:Mês Africano da Wikipédia/2022	pt
Wikipédia:Mínimo	pt
Wikipédia:Nada de contribuidores absolutos	pt
Wikipédia:Nada de pesquisa inédita	pt
Wikipédia:NavFrame	pt
Wikipédia:Negue reconhecimento	pt
Wikipédia:Normas de conduta	pt
Wikipédia:Notas de cabeçalho	pt
Wikipédia:Notificações	pt
Wikipédia:Notoriedade é importante	pt
Wikipédia:Notícias	pt
Wikipédia:Notícias/2005	pt
Wikipédia:Nupedia e Wikipedia	pt
Wikipédia:Não abuse da Wikipédia para provar um ponto de vista	pt
Wikipédia:Não acuse ninguém de ataque pessoal por acusar um ataque pessoal	pt
Wikipédia:Não alimente as divas	pt
Wikipédia:Não chame o colega de vândalo	pt
Wikipédia:Não chame os bois pelos nomes	pt
Wikipédia:Não chute um cachorro morto	pt
Wikipédia:Não construa o Frankenstein	pt
Wikipédia:Não cutuque o urso	pt
Wikipédia:Não destrua a casa enquanto ela está sendo construída	pt
Wikipédia:Não dissemine a desconfiança	pt
Wikipédia:Não divulgue sua banda na Wikipédia	pt
Wikipédia:Não dê alarme falso	pt
Wikipédia:Não edite por poder	pt
Wikipédia:Não enfie balinhas no nariz	pt
Wikipédia:Não enfie balinhas no nariz/Oh-oh	pt
Wikipédia:Não espere que a casa se construa sozinha	pt
Wikipédia:Não existem mastodontes furiosos	pt
Wikipédia:Não faça ataques pessoais	pt
Wikipédia:Não há data final	pt
Wikipédia:Não imponha seu ponto de vista	pt
Wikipédia:Não insulte os vândalos	pt
Wikipédia:Não morda a isca	pt
Wikipédia:Não morda os novatos	pt
Wikipédia:Não proferir ameaças judiciais	pt
Wikipédia:Não se pode extrair leite da pedra	pt
Wikipédia:Não se preocupe com desempenho	pt
Wikipédia:Não seja um avestruz	pt
Wikipédia:Não seja um idiota	pt
Wikipédia:Não vote em tudo	pt
Wikipédia:Não é preciso citar que o céu é azul	pt
Wikipédia:OMD! UDM ATL! AAA!	pt
Wikipédia:O artigo perfeito	pt
Wikipédia:O que a Wikipédia não é	pt
Wikipédia:O que as páginas para eliminar não são	pt
Wikipédia:O que os administradores não são	pt
Wikipédia:O que é um artigo bom?	pt
Wikipédia:O que é um artigo em destaque?	pt
Wikipédia:O que é um portal em destaque?	pt
Wikipédia:O que é um troll?	pt
Wikipédia:O que é um tópico em destaque?	pt
Wikipédia:O que é um tópico em destaque?/Tópicos globais	pt
Wikipédia:O que é uma lista boa?	pt
