100_WIKIPEDIA:ページの編集は大胆に	101_WIKIPEDIA:翻訳のガイドライン	102_WIKIPEDIA:常に要約欄に記入する	103_WIKIPEDIA:過剰な内容の整理	104_WIKIPEDIA:過剰なカテゴリ	105_WIKIPEDIA:著作権/履歴の保存	106_WIKIPEDIA:オーバーサイト依頼	107_WIKIPEDIA:編集フィルターのガイドライン	108_WIKIPEDIA:五本の柱	109_WIKIPEDIA:記事名の付け方/日本の皇族	10_WIKIPEDIA:荒らし	110_WIKIPEDIA:著作権/20080630迄	111_WIKIPEDIA:アカウント作成者	112_WIKIPEDIA:IPブロック適用除外	11_WIKIPEDIA:オープンプロクシは使わない	12_WIKIPEDIA:BOT	13_WIKIPEDIA:有償の寄稿の開示	14_WIKIPEDIA:中立的な観点	15_WIKIPEDIA:検証可能性	16_WIKIPEDIA:独自研究は載せない	17_WIKIPEDIA:存命人物の伝記	18_WIKIPEDIA:著作権	19_WIKIPEDIA:著作権/2008年7月13日までの文書対象	1_WIKIPEDIA:方針とガイドライン	20_WIKIPEDIA:アップロードされたファイルのライセンス	21_WIKIPEDIA:プロジェクト間の移動	22_WIKIPEDIA:画像利用の方針	23_WIKIPEDIA:カテゴリの方針	24_WIKIPEDIA:曖昧さ回避	25_WIKIPEDIA:保護の方針	26_WIKIPEDIA:半保護の方針	27_WIKIPEDIA:削除の方針	28_WIKIPEDIA:即時削除の方針	29_WIKIPEDIA:即時版指定削除の方針	2_WIKIPEDIA:ウィキペディアは何ではないか	30_WIKIPEDIA:版指定削除の方針	31_WIKIPEDIA:リダイレクト削除の方針	32_WIKIPEDIA:即時存続	33_WIKIPEDIA:復帰の方針	34_WIKIPEDIA:投稿ブロックの方針	35_WIKIPEDIA:チェックユーザーの方針	36_WIKIPEDIA:オーバーサイトの方針	37_WIKIPEDIA:管理者	38_WIKIPEDIA:管理者の解任	39_WIKIPEDIA:巻き戻し者	3_WIKIPEDIA:編集方針	40_WIKIPEDIA:削除者	41_WIKIPEDIA:インターフェース管理者	42_WIKIPEDIA:合意形成	43_WIKIPEDIA:論争の解決	44_WIKIPEDIA:児童・生徒の方々へ	45_WIKIPEDIA:ノートページのガイドライン	46_WIKIPEDIA:説明責任	47_WIKIPEDIA:善意にとる	48_WIKIPEDIA:新規参加者を苛めないでください	49_WIKIPEDIA:腕ずくで解決しようとしない	4_WIKIPEDIA:礼儀を忘れない	50_WIKIPEDIA:記事の所有権	51_WIKIPEDIA:多重アカウント	52_WIKIPEDIA:スリー・リバート・ルール	53_WIKIPEDIA:信頼できる情報源	54_WIKIPEDIA:自分自身の記事をつくらない	55_WIKIPEDIA:原典のコピーはしない	56_WIKIPEDIA:無意味な記述	57_WIKIPEDIA:ネタバレ	58_WIKIPEDIA:あらすじの書き方	59_WIKIPEDIA:不快なコンテンツ	5_WIKIPEDIA:エチケット	60_WIKIPEDIA:外部リンクの選び方	61_プロジェクト:フィクション/登場人物と設定の記述	62_WIKIPEDIA:特筆性_(音楽)	63_WIKIPEDIA:独立記事作成の目安	64_WIKIPEDIA:関連項目	65_WIKIPEDIA:記事名の付け方	66_WIKIPEDIA:記事名の付け方/鉄道	67_WIKIPEDIA:記事名の付け方/ヨーロッパ貴族の記事名	68_プロジェクト:キリスト教/キリスト教の記事名と用語表記のガイドライン	69_WIKIPEDIA:出典を明記する	6_WIKIPEDIA:個人攻撃はしない	70_WIKIPEDIA:スタイルマニュアル	71_WIKIPEDIA:スタイルマニュアル_(レイアウト)	72_WIKIPEDIA:スタイルマニュアル_(見出し)	73_WIKIPEDIA:スタイルマニュアル_(導入部)	74_WIKIPEDIA:スタイルマニュアル_(人物伝)	75_WIKIPEDIA:スタイルマニュアル_(フィクション関連)	76_WIKIPEDIA:表記ガイド	77_WIKIPEDIA:表記ガイド/放送関連および配信関連	78_WIKIPEDIA:各年のスタイルガイド	79_WIKIPEDIA:各日のスタイルガイド	7_WIKIPEDIA:法的な脅迫をしない	80_WIKIPEDIA:記事どうしをつなぐ	81_WIKIPEDIA:大言壮語をしない	82_WIKIPEDIA:言葉を濁さない	83_WIKIPEDIA:すぐに古くなる表現は使わない	84_WIKIPEDIA:雑多な内容を箇条書きした節を避ける	85_WIKIPEDIA:ウィキペディアへの自己言及	86_WIKIPEDIA:箇条書き	87_WIKIPEDIA:関連作品	88_WIKIPEDIA:サマリースタイル	89_WIKIPEDIA:色の使用	8_WIKIPEDIA:署名	90_WIKIPEDIA:アイコン	91_WIKIPEDIA:スタブ	92_WIKIPEDIA:リダイレクト	93_WIKIPEDIA:影響が特に大きいテンプレート	94_WIKIPEDIA:テンプレートのサンドボックスとテストケース	95_WIKIPEDIA:利用者ページ	96_WIKIPEDIA:自著作物の持ち込み	97_WIKIPEDIA:自著作物の持ち込み/削除依頼を出されたら	98_WIKIPEDIA:ページの分割と統合	99_WIKIPEDIA:ページの改名	9_WIKIPEDIA:利用者名	anon	articleid	date_time	deleted	editor	editor_id	minor	namespace	revert	reverteds	revid	sha1	text_chars	title
None	None	None	None	None	None	None	None	None	None	Wikipedia:荒らし	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125003	2007-08-22 13:39:44	FALSE	おはぐろ蜻蛉	8405	FALSE	3	FALSE		14390866	8bva45flejmjprychlrjmzhzownmcpv	797	利用者‐会話:221.40.149.10
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:利用者ページ	None	None	None	None	None	FALSE	1125005	2007-08-22 13:38:56	FALSE	Sumaru	20609	FALSE	3	FALSE		14390852	jwyc0y7tujtgeln7w5d9bxoqcz8edr2	130	利用者‐会話:槍と魔
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:利用者ページ	None	None	None	None	None	FALSE	1125005	2007-08-24 14:48:26	FALSE	Sumaru	20609	FALSE	3	FALSE		14429924	hkji9zufll8hv4ktb0exhletddayhz4	813	利用者‐会話:槍と魔
None	None	None	None	None	None	None	None	Wikipedia:五本の柱	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:児童・生徒の方々へ	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:スタイルマニュアル	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125014	2008-03-20 13:40:39	FALSE	R28Bot	177951	TRUE	3	FALSE		18699892	8p6k3tu4oh3shpk2i94dllb45ji39kq	2938	利用者‐会話:Ri ku 1971
None	None	None	None	None	None	None	None	None	None	Wikipedia:荒らし	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125019	2007-08-22 13:51:02	FALSE	Los688	12316	FALSE	3	FALSE		14391085	5htmv1aa8yp6w0zzibppewu3qf7p65r	280	利用者‐会話:202.7.116.174
None	None	None	None	None	None	None	None	None	None	Wikipedia:荒らし	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125019	2007-08-26 15:41:11	FALSE	Fromm	71291	FALSE	3	FALSE		14471979	giqpdsouqbh2cejw46f3t4i2mg39zq5	309	利用者‐会話:202.7.116.174
None	None	None	None	None	None	None	None	None	None	Wikipedia:荒らし	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125019	2007-08-26 15:41:39	FALSE	Fromm	71291	FALSE	3	FALSE		14471989	e4wqh9o8cpjrmbs3hoeqy6qssuf4mnn	381	利用者‐会話:202.7.116.174
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:画像利用の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125022	2007-08-22 13:53:17	FALSE	Wakkubox	30396	TRUE	3	FALSE		14391135	s6cpc0ydq0d5b57mfne8dqjhwxqtntf	1231	利用者‐会話:串本太郎
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-08-22 18:11:46	FALSE	Ks aka 98	35909	FALSE	4	FALSE		14394879	ltwxr9i6ulykr2umzxdbvfnp29bkyae	776	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-08-22 18:21:58	FALSE	Number	103039	FALSE	4	FALSE		14394967	j2tkezwzgtozgujhz1yrtdu31a1h6pn	890	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-08-24 07:45:06	FALSE	福井恵利子	150192	FALSE	4	FALSE		14421677	7qceojpz3tdyc3ulbuofi6vp6dyostg	1134	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-08-24 07:48:21	FALSE	福井恵利子	150192	FALSE	4	FALSE		14421736	1uxw839a5lt6vz79lxkt57jn3k6kal2	1151	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-08-24 07:49:20	FALSE	福井恵利子	150192	FALSE	4	FALSE		14421756	klv85gunr4kgm2w1ehrrjaolptvdlxv	1151	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-08-27 23:03:39	FALSE	Pica	9502	FALSE	4	FALSE		14495884	c20zxqskzg7o00drx8rvgxixdr4ubr9	1357	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	TRUE	1125023	2007-08-28 07:33:48	FALSE	124.155.33.66		FALSE	4	FALSE		14503130	hkrhvmgwa6kmjjwxzuh211ng5y7s3ri	1405	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自分自身の記事をつくらない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:自著作物の持ち込み	None	None	None	None	FALSE	1125023	2007-09-03 16:25:25	FALSE	Su-no-G	52744	FALSE	4	FALSE		14638906	n3mh886599vft6ue38zzq22xd5yca40	2287	Wikipedia:削除依頼/福井恵利子
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125024	2007-08-23 02:54:27	FALSE	Nattilv1	20333	FALSE	4	FALSE		14398743	c7tvht96q1ac9kcgmzs3x0u7vfenano	1259	Wikipedia:削除依頼/伊東乾
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125024	2007-08-23 11:41:50	FALSE	CutieNakky	136119	FALSE	4	FALSE		14407362	2d2409gtvhuzmhmymun69tgmh3mydow	1397	Wikipedia:削除依頼/伊東乾
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125024	2007-08-23 15:46:02	FALSE	Lime citrus soda	28200	TRUE	4	FALSE		14411257	4gyiyndnnjlt252krsrniesia24qum2	1639	Wikipedia:削除依頼/伊東乾
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125024	2007-08-25 14:55:32	FALSE	CutieNakky	136119	FALSE	4	FALSE		14449624	0se5h68a6bifwn7shc50ww0u0krpkn8	1934	Wikipedia:削除依頼/伊東乾
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125024	2007-09-03 16:14:55	FALSE	Su-no-G	52744	FALSE	4	FALSE		14638749	edwy0f1qft2kobwe9fwc0sn83nfdklg	2787	Wikipedia:削除依頼/伊東乾
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:スタブ	None	None	None	None	None	None	None	None	None	FALSE	1125035	2007-08-22 14:02:34	FALSE	Izumin	143831	FALSE	3	FALSE		14391310	3ohnh7qdprtmkyuwo23uw9gpqd3h8ni	757	利用者‐会話:61.200.144.1
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:スタブ	None	None	None	None	None	None	None	None	None	FALSE	1125037	2007-08-22 14:06:07	FALSE	Tamtarm	35495	FALSE	3	FALSE		14391390	ln73s9lf3o6lixd9e9n74hsfqg9n2nk	761	利用者‐会話:219.127.29.237
None	None	None	None	None	None	None	None	Wikipedia:五本の柱	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:削除の方針	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:児童・生徒の方々へ	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:スタイルマニュアル	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125038	2008-03-20 00:09:52	FALSE	R28Bot	177951	TRUE	3	FALSE		18683317	cyxzhcpmdbv9hle5p2ebohp053x6eod	2938	利用者‐会話:Coerulea
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-22 14:09:28	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14391462	sc41pwdd3ujc6xsom6vpmj82o72enzq	1133	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-24 12:42:47	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14427146	kpon6muz91uaeaeul20exdc8iaima6l	1292	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-24 12:56:52	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14427471	bdt81nk3ck6pyy90oa4ibn7avie32gu	1321	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-24 13:31:09	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14428191	qzf9os1000f4bt27757g36ybqywf7xe	1456	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-24 13:39:22	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14428379	g9x3g4j3c55q728q0th3v1v3vyzeyjm	1425	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-24 14:18:21	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14429290	g9qdectqmbosyf2qq82bukr6eq9942n	2255	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-25 01:38:31	FALSE	Qub~jawiki	133660	FALSE	2	FALSE		14435372	f7fhr4uj4rjgh7kk084vmzigotitp0b	2255	利用者:Qub~jawiki
None	None	Wikipedia:常に要約欄に記入する	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:中立的な観点	Wikipedia:検証可能性	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Wikipedia:大言壮語をしない	Wikipedia:言葉を濁さない	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	FALSE	1125047	2007-08-26 14:09:34	FALSE	Qub~jawiki	133660	TRUE	2	FALSE		14470129	h7r5jw7lxy1hym1oshzex5zhwaqb518	2264	利用者:Qub~jawiki
